"","year|sex|name|n|prop"
"525","1880|F|Eloise|11|1.1270029916806688e-4"
"526","1880|F|Emmer|11|1.1270029916806688e-4"
"527","1880|F|Era|11|1.1270029916806688e-4"
"528","1880|F|Gena|11|1.1270029916806688e-4"
"529","1880|F|Henry|11|1.1270029916806688e-4"
"530","1880|F|Iris|11|1.1270029916806688e-4"
"531","1880|F|Izora|11|1.1270029916806688e-4"
"532","1880|F|Lennie|11|1.1270029916806688e-4"
"533","1880|F|Lissie|11|1.1270029916806688e-4"
"534","1880|F|Mallie|11|1.1270029916806688e-4"
"535","1880|F|Malvina|11|1.1270029916806688e-4"
"536","1880|F|Mathilde|11|1.1270029916806688e-4"
"537","1880|F|Mazie|11|1.1270029916806688e-4"
"538","1880|F|Queenie|11|1.1270029916806688e-4"
"539","1880|F|Robert|11|1.1270029916806688e-4"
"540","1880|F|Rosina|11|1.1270029916806688e-4"
"541","1880|F|Salome|11|1.1270029916806688e-4"
"542","1880|F|Theodora|11|1.1270029916806688e-4"
"543","1880|F|Therese|11|1.1270029916806688e-4"
"544","1880|F|Vena|11|1.1270029916806688e-4"
"545","1880|F|Wanda|11|1.1270029916806688e-4"
"546","1880|F|Wilda|11|1.1270029916806688e-4"
"547","1880|F|Altha|10|1.0245481742551534e-4"
"548","1880|F|Anastasia|10|1.0245481742551534e-4"
"549","1880|F|Besse|10|1.0245481742551534e-4"
"550","1880|F|Bird|10|1.0245481742551534e-4"
"551","1880|F|Birtie|10|1.0245481742551534e-4"
"552","1880|F|Clarissa|10|1.0245481742551534e-4"
"553","1880|F|Claude|10|1.0245481742551534e-4"
"554","1880|F|Delilah|10|1.0245481742551534e-4"
"555","1880|F|Diana|10|1.0245481742551534e-4"
"556","1880|F|Emelie|10|1.0245481742551534e-4"
"557","1880|F|Erna|10|1.0245481742551534e-4"
"558","1880|F|Fern|10|1.0245481742551534e-4"
"559","1880|F|Florida|10|1.0245481742551534e-4"
"560","1880|F|Frona|10|1.0245481742551534e-4"
"561","1880|F|Hilma|10|1.0245481742551534e-4"
"562","1880|F|Joseph|10|1.0245481742551534e-4"
"563","1880|F|Juliet|10|1.0245481742551534e-4"
"564","1880|F|Leonie|10|1.0245481742551534e-4"
"565","1880|F|Lugenia|10|1.0245481742551534e-4"
"566","1880|F|Mammie|10|1.0245481742551534e-4"
"567","1880|F|Manda|10|1.0245481742551534e-4"
"568","1880|F|Manerva|10|1.0245481742551534e-4"
"569","1880|F|Manie|10|1.0245481742551534e-4"
"570","1880|F|Nella|10|1.0245481742551534e-4"
"571","1880|F|Paulina|10|1.0245481742551534e-4"
"572","1880|F|Philomena|10|1.0245481742551534e-4"
"573","1880|F|Rae|10|1.0245481742551534e-4"
"574","1880|F|Selina|10|1.0245481742551534e-4"
"575","1880|F|Sena|10|1.0245481742551534e-4"
"576","1880|F|Theodosia|10|1.0245481742551534e-4"
"577","1880|F|Tommie|10|1.0245481742551534e-4"
"578","1880|F|Una|10|1.0245481742551534e-4"
"579","1880|F|Vernie|10|1.0245481742551534e-4"
"580","1880|F|Adela|9|9.220933568296382e-5"
"581","1880|F|Althea|9|9.220933568296382e-5"
"582","1880|F|Amalia|9|9.220933568296382e-5"
"583","1880|F|Amber|9|9.220933568296382e-5"
"584","1880|F|Angelina|9|9.220933568296382e-5"
"585","1880|F|Annabelle|9|9.220933568296382e-5"
"586","1880|F|Anner|9|9.220933568296382e-5"
"587","1880|F|Arie|9|9.220933568296382e-5"
"588","1880|F|Clarice|9|9.220933568296382e-5"
"589","1880|F|Corda|9|9.220933568296382e-5"
"590","1880|F|Corrie|9|9.220933568296382e-5"
"591","1880|F|Dell|9|9.220933568296382e-5"
"592","1880|F|Dellar|9|9.220933568296382e-5"
"593","1880|F|Donie|9|9.220933568296382e-5"
"594","1880|F|Doris|9|9.220933568296382e-5"
"595","1880|F|Elda|9|9.220933568296382e-5"
"596","1880|F|Elinor|9|9.220933568296382e-5"
"597","1880|F|Emeline|9|9.220933568296382e-5"
"598","1880|F|Emilia|9|9.220933568296382e-5"
"599","1880|F|Esta|9|9.220933568296382e-5"
"600","1880|F|Estell|9|9.220933568296382e-5"
"601","1880|F|Etha|9|9.220933568296382e-5"
"602","1880|F|Fred|9|9.220933568296382e-5"
"603","1880|F|Hope|9|9.220933568296382e-5"
"604","1880|F|Indiana|9|9.220933568296382e-5"
"605","1880|F|Ione|9|9.220933568296382e-5"
"606","1880|F|Jettie|9|9.220933568296382e-5"
"607","1880|F|Johnnie|9|9.220933568296382e-5"
"608","1880|F|Josiephine|9|9.220933568296382e-5"
"609","1880|F|Kitty|9|9.220933568296382e-5"
"610","1880|F|Lavina|9|9.220933568296382e-5"
"611","1880|F|Leda|9|9.220933568296382e-5"
"612","1880|F|Letta|9|9.220933568296382e-5"
"613","1880|F|Mahala|9|9.220933568296382e-5"
"614","1880|F|Marcia|9|9.220933568296382e-5"
"615","1880|F|Margarette|9|9.220933568296382e-5"
"616","1880|F|Maudie|9|9.220933568296382e-5"
"617","1880|F|Maye|9|9.220933568296382e-5"
"618","1880|F|Norah|9|9.220933568296382e-5"
"619","1880|F|Oda|9|9.220933568296382e-5"
"620","1880|F|Patty|9|9.220933568296382e-5"
"621","1880|F|Paula|9|9.220933568296382e-5"
"622","1880|F|Permelia|9|9.220933568296382e-5"
"623","1880|F|Rosalia|9|9.220933568296382e-5"
"624","1880|F|Roxanna|9|9.220933568296382e-5"
"625","1880|F|Sula|9|9.220933568296382e-5"
"626","1880|F|Vada|9|9.220933568296382e-5"
"627","1880|F|Winnifred|9|9.220933568296382e-5"
"628","1880|F|Adline|8|8.196385394041228e-5"
"629","1880|F|Almira|8|8.196385394041228e-5"
"630","1880|F|Alvena|8|8.196385394041228e-5"
"631","1880|F|Arizona|8|8.196385394041228e-5"
"632","1880|F|Becky|8|8.196385394041228e-5"
"633","1880|F|Bennie|8|8.196385394041228e-5"
"634","1880|F|Bernadette|8|8.196385394041228e-5"
"635","1880|F|Camille|8|8.196385394041228e-5"
"636","1880|F|Cordia|8|8.196385394041228e-5"
"637","1880|F|Corine|8|8.196385394041228e-5"
"638","1880|F|Dicie|8|8.196385394041228e-5"
"639","1880|F|Dove|8|8.196385394041228e-5"
"640","1880|F|Drusilla|8|8.196385394041228e-5"
"641","1880|F|Elena|8|8.196385394041228e-5"
"642","1880|F|Elenora|8|8.196385394041228e-5"
"643","1880|F|Elmina|8|8.196385394041228e-5"
"644","1880|F|Ethyl|8|8.196385394041228e-5"
"645","1880|F|Evalyn|8|8.196385394041228e-5"
"646","1880|F|Evelina|8|8.196385394041228e-5"
"647","1880|F|Faye|8|8.196385394041228e-5"
"648","1880|F|Huldah|8|8.196385394041228e-5"
"649","1880|F|Idell|8|8.196385394041228e-5"
"650","1880|F|Inga|8|8.196385394041228e-5"
"651","1880|F|Irena|8|8.196385394041228e-5"
"652","1880|F|Jewell|8|8.196385394041228e-5"
"653","1880|F|Kattie|8|8.196385394041228e-5"
"654","1880|F|Lavenia|8|8.196385394041228e-5"
"655","1880|F|Leslie|8|8.196385394041228e-5"
"656","1880|F|Lovina|8|8.196385394041228e-5"
"657","1880|F|Lulie|8|8.196385394041228e-5"
"658","1880|F|Magnolia|8|8.196385394041228e-5"
"659","1880|F|Margeret|8|8.196385394041228e-5"
"660","1880|F|Margery|8|8.196385394041228e-5"
"661","1880|F|Media|8|8.196385394041228e-5"
"662","1880|F|Millicent|8|8.196385394041228e-5"
"663","1880|F|Nena|8|8.196385394041228e-5"
"664","1880|F|Ocie|8|8.196385394041228e-5"
"665","1880|F|Orilla|8|8.196385394041228e-5"
"666","1880|F|Osie|8|8.196385394041228e-5"
"667","1880|F|Pansy|8|8.196385394041228e-5"
"668","1880|F|Ray|8|8.196385394041228e-5"
"669","1880|F|Rosia|8|8.196385394041228e-5"
"670","1880|F|Rowena|8|8.196385394041228e-5"
"671","1880|F|Shirley|8|8.196385394041228e-5"
"672","1880|F|Tabitha|8|8.196385394041228e-5"
"673","1880|F|Thomas|8|8.196385394041228e-5"
"674","1880|F|Verdie|8|8.196385394041228e-5"
"675","1880|F|Walter|8|8.196385394041228e-5"
"676","1880|F|Zetta|8|8.196385394041228e-5"
"677","1880|F|Zoa|8|8.196385394041228e-5"
"678","1880|F|Zona|8|8.196385394041228e-5"
"679","1880|F|Albertina|7|7.171837219786074e-5"
"680","1880|F|Albina|7|7.171837219786074e-5"
"681","1880|F|Alyce|7|7.171837219786074e-5"
"682","1880|F|Amie|7|7.171837219786074e-5"
"683","1880|F|Angela|7|7.171837219786074e-5"
"684","1880|F|Annis|7|7.171837219786074e-5"
"685","1880|F|Carol|7|7.171837219786074e-5"
"686","1880|F|Carra|7|7.171837219786074e-5"
"687","1880|F|Clarence|7|7.171837219786074e-5"
"688","1880|F|Clarinda|7|7.171837219786074e-5"
"689","1880|F|Delphia|7|7.171837219786074e-5"
"690","1880|F|Dillie|7|7.171837219786074e-5"
"691","1880|F|Doshie|7|7.171837219786074e-5"
"692","1880|F|Drucilla|7|7.171837219786074e-5"
"693","1880|F|Etna|7|7.171837219786074e-5"
"694","1880|F|Eugenie|7|7.171837219786074e-5"
"695","1880|F|Eulalia|7|7.171837219786074e-5"
"696","1880|F|Eve|7|7.171837219786074e-5"
"697","1880|F|Felicia|7|7.171837219786074e-5"
"698","1880|F|Florance|7|7.171837219786074e-5"
"699","1880|F|Fronie|7|7.171837219786074e-5"
"700","1880|F|Geraldine|7|7.171837219786074e-5"
"701","1880|F|Gina|7|7.171837219786074e-5"
"702","1880|F|Glenna|7|7.171837219786074e-5"
"703","1880|F|Grayce|7|7.171837219786074e-5"
"704","1880|F|Hedwig|7|7.171837219786074e-5"
"705","1880|F|Jessica|7|7.171837219786074e-5"
"706","1880|F|Jossie|7|7.171837219786074e-5"
"707","1880|F|Katheryn|7|7.171837219786074e-5"
"708","1880|F|Katy|7|7.171837219786074e-5"
"709","1880|F|Lea|7|7.171837219786074e-5"
"710","1880|F|Leanna|7|7.171837219786074e-5"
"711","1880|F|Leitha|7|7.171837219786074e-5"
"712","1880|F|Leone|7|7.171837219786074e-5"
"713","1880|F|Lidie|7|7.171837219786074e-5"
"714","1880|F|Loma|7|7.171837219786074e-5"
"715","1880|F|Lular|7|7.171837219786074e-5"
"716","1880|F|Magdalen|7|7.171837219786074e-5"
"717","1880|F|Maymie|7|7.171837219786074e-5"
"718","1880|F|Minervia|7|7.171837219786074e-5"
"719","1880|F|Muriel|7|7.171837219786074e-5"
"720","1880|F|Neppie|7|7.171837219786074e-5"
"721","1880|F|Olie|7|7.171837219786074e-5"
"722","1880|F|Onie|7|7.171837219786074e-5"
"723","1880|F|Osa|7|7.171837219786074e-5"
"724","1880|F|Otelia|7|7.171837219786074e-5"
"725","1880|F|Paralee|7|7.171837219786074e-5"
"726","1880|F|Patience|7|7.171837219786074e-5"
"727","1880|F|Rella|7|7.171837219786074e-5"
"728","1880|F|Rillie|7|7.171837219786074e-5"
"729","1880|F|Rosanna|7|7.171837219786074e-5"
"730","1880|F|Theo|7|7.171837219786074e-5"
"731","1880|F|Tilda|7|7.171837219786074e-5"
"732","1880|F|Tishie|7|7.171837219786074e-5"
"733","1880|F|Tressa|7|7.171837219786074e-5"
"734","1880|F|Viva|7|7.171837219786074e-5"
"735","1880|F|Yetta|7|7.171837219786074e-5"
"736","1880|F|Zena|7|7.171837219786074e-5"
"737","1880|F|Zola|7|7.171837219786074e-5"
"738","1880|F|Abby|6|6.14728904553092e-5"
"739","1880|F|Aileen|6|6.14728904553092e-5"
"740","1880|F|Alba|6|6.14728904553092e-5"
"741","1880|F|Alda|6|6.14728904553092e-5"
"742","1880|F|Alla|6|6.14728904553092e-5"
"743","1880|F|Alverta|6|6.14728904553092e-5"
"744","1880|F|Ara|6|6.14728904553092e-5"
"745","1880|F|Ardelia|6|6.14728904553092e-5"
"746","1880|F|Ardella|6|6.14728904553092e-5"
"747","1880|F|Arrie|6|6.14728904553092e-5"
"748","1880|F|Arvilla|6|6.14728904553092e-5"
"749","1880|F|Augustine|6|6.14728904553092e-5"
"750","1880|F|Aurora|6|6.14728904553092e-5"
"751","1880|F|Bama|6|6.14728904553092e-5"
"752","1880|F|Bena|6|6.14728904553092e-5"
"753","1880|F|Byrd|6|6.14728904553092e-5"
"754","1880|F|Calla|6|6.14728904553092e-5"
"755","1880|F|Camilla|6|6.14728904553092e-5"
"756","1880|F|Carey|6|6.14728904553092e-5"
"757","1880|F|Carlotta|6|6.14728904553092e-5"
"758","1880|F|Celestia|6|6.14728904553092e-5"
"759","1880|F|Cherry|6|6.14728904553092e-5"
"760","1880|F|Cinda|6|6.14728904553092e-5"
"761","1880|F|Classie|6|6.14728904553092e-5"
"762","1880|F|Claudine|6|6.14728904553092e-5"
"763","1880|F|Clemie|6|6.14728904553092e-5"
"764","1880|F|Clifford|6|6.14728904553092e-5"
"765","1880|F|Clyda|6|6.14728904553092e-5"
"766","1880|F|Creola|6|6.14728904553092e-5"
"767","1880|F|Debbie|6|6.14728904553092e-5"
"768","1880|F|Dee|6|6.14728904553092e-5"
"769","1880|F|Dinah|6|6.14728904553092e-5"
"770","1880|F|Doshia|6|6.14728904553092e-5"
"771","1880|F|Ednah|6|6.14728904553092e-5"
"772","1880|F|Edyth|6|6.14728904553092e-5"
"773","1880|F|Eleanora|6|6.14728904553092e-5"
"774","1880|F|Electa|6|6.14728904553092e-5"
"775","1880|F|Eola|6|6.14728904553092e-5"
"776","1880|F|Erie|6|6.14728904553092e-5"
"777","1880|F|Eudora|6|6.14728904553092e-5"
"778","1880|F|Euphemia|6|6.14728904553092e-5"
"779","1880|F|Evalena|6|6.14728904553092e-5"
"780","1880|F|Evaline|6|6.14728904553092e-5"
"781","1880|F|Faith|6|6.14728904553092e-5"
"782","1880|F|Fidelia|6|6.14728904553092e-5"
"783","1880|F|Freddie|6|6.14728904553092e-5"
"784","1880|F|Golda|6|6.14728904553092e-5"
"785","1880|F|Harry|6|6.14728904553092e-5"
"786","1880|F|Helma|6|6.14728904553092e-5"
"787","1880|F|Hermine|6|6.14728904553092e-5"
"788","1880|F|Hessie|6|6.14728904553092e-5"
"789","1880|F|Ivah|6|6.14728904553092e-5"
"790","1880|F|Janette|6|6.14728904553092e-5"
"791","1880|F|Jennette|6|6.14728904553092e-5"
"792","1880|F|Joella|6|6.14728904553092e-5"
"793","1880|F|Kathryne|6|6.14728904553092e-5"
"794","1880|F|Lacy|6|6.14728904553092e-5"
"795","1880|F|Lanie|6|6.14728904553092e-5"
"796","1880|F|Lauretta|6|6.14728904553092e-5"
"797","1880|F|Leana|6|6.14728904553092e-5"
"798","1880|F|Leatha|6|6.14728904553092e-5"
"799","1880|F|Leo|6|6.14728904553092e-5"
"800","1880|F|Liller|6|6.14728904553092e-5"
"801","1880|F|Lillis|6|6.14728904553092e-5"
"802","1880|F|Louetta|6|6.14728904553092e-5"
"803","1880|F|Madie|6|6.14728904553092e-5"
"804","1880|F|Mai|6|6.14728904553092e-5"
"805","1880|F|Martina|6|6.14728904553092e-5"
"806","1880|F|Maryann|6|6.14728904553092e-5"
"807","1880|F|Melva|6|6.14728904553092e-5"
"808","1880|F|Mena|6|6.14728904553092e-5"
"809","1880|F|Mercedes|6|6.14728904553092e-5"
"810","1880|F|Merle|6|6.14728904553092e-5"
"811","1880|F|Mima|6|6.14728904553092e-5"
"812","1880|F|Minda|6|6.14728904553092e-5"
"813","1880|F|Monica|6|6.14728904553092e-5"
"814","1880|F|Nealie|6|6.14728904553092e-5"
"815","1880|F|Netta|6|6.14728904553092e-5"
"816","1880|F|Nolia|6|6.14728904553092e-5"
"817","1880|F|Nonie|6|6.14728904553092e-5"
"818","1880|F|Odelia|6|6.14728904553092e-5"
"819","1880|F|Ottilie|6|6.14728904553092e-5"
"820","1880|F|Phyllis|6|6.14728904553092e-5"
"821","1880|F|Robbie|6|6.14728904553092e-5"
"822","1880|F|Sabina|6|6.14728904553092e-5"
"823","1880|F|Sada|6|6.14728904553092e-5"
"824","1880|F|Sammie|6|6.14728904553092e-5"
"825","1880|F|Suzanne|6|6.14728904553092e-5"
"826","1880|F|Sybilla|6|6.14728904553092e-5"
"827","1880|F|Thea|6|6.14728904553092e-5"
"828","1880|F|Tressie|6|6.14728904553092e-5"
"829","1880|F|Vallie|6|6.14728904553092e-5"
"830","1880|F|Venie|6|6.14728904553092e-5"
"831","1880|F|Viney|6|6.14728904553092e-5"
"832","1880|F|Wilhelmine|6|6.14728904553092e-5"
"833","1880|F|Winona|6|6.14728904553092e-5"
"834","1880|F|Zelda|6|6.14728904553092e-5"
"835","1880|F|Zilpha|6|6.14728904553092e-5"
"836","1880|F|Adelle|5|5.122740871275767e-5"
"837","1880|F|Adina|5|5.122740871275767e-5"
"838","1880|F|Adrienne|5|5.122740871275767e-5"
"839","1880|F|Albertine|5|5.122740871275767e-5"
"840","1880|F|Alys|5|5.122740871275767e-5"
"841","1880|F|Ana|5|5.122740871275767e-5"
"842","1880|F|Araminta|5|5.122740871275767e-5"
"843","1880|F|Arthur|5|5.122740871275767e-5"
"844","1880|F|Birtha|5|5.122740871275767e-5"
"845","1880|F|Bulah|5|5.122740871275767e-5"
"846","1880|F|Caddie|5|5.122740871275767e-5"
"847","1880|F|Celie|5|5.122740871275767e-5"
"848","1880|F|Charlotta|5|5.122740871275767e-5"
"849","1880|F|Clair|5|5.122740871275767e-5"
"850","1880|F|Concepcion|5|5.122740871275767e-5"
"851","1880|F|Cordella|5|5.122740871275767e-5"
"852","1880|F|Corrine|5|5.122740871275767e-5"
"853","1880|F|Delila|5|5.122740871275767e-5"
"854","1880|F|Delphine|5|5.122740871275767e-5"
"855","1880|F|Dosha|5|5.122740871275767e-5"
"856","1880|F|Edgar|5|5.122740871275767e-5"
"857","1880|F|Elaine|5|5.122740871275767e-5"
"858","1880|F|Elisa|5|5.122740871275767e-5"
"859","1880|F|Ellar|5|5.122740871275767e-5"
"860","1880|F|Elmire|5|5.122740871275767e-5"
"861","1880|F|Elvina|5|5.122740871275767e-5"
"862","1880|F|Ena|5|5.122740871275767e-5"
"863","1880|F|Estie|5|5.122740871275767e-5"
"864","1880|F|Etter|5|5.122740871275767e-5"
"865","1880|F|Fronnie|5|5.122740871275767e-5"
"866","1880|F|Genie|5|5.122740871275767e-5"
"867","1880|F|Georgina|5|5.122740871275767e-5"
"868","1880|F|Glenn|5|5.122740871275767e-5"
"869","1880|F|Gracia|5|5.122740871275767e-5"
"870","1880|F|Guadalupe|5|5.122740871275767e-5"
"871","1880|F|Gwendolyn|5|5.122740871275767e-5"
"872","1880|F|Hassie|5|5.122740871275767e-5"
"873","1880|F|Honora|5|5.122740871275767e-5"
"874","1880|F|Icy|5|5.122740871275767e-5"
"875","1880|F|Isa|5|5.122740871275767e-5"
"876","1880|F|Isadora|5|5.122740871275767e-5"
"877","1880|F|Jesse|5|5.122740871275767e-5"
"878","1880|F|Jewel|5|5.122740871275767e-5"
"879","1880|F|Joe|5|5.122740871275767e-5"
"880","1880|F|Johannah|5|5.122740871275767e-5"
"881","1880|F|Juana|5|5.122740871275767e-5"
"882","1880|F|Judith|5|5.122740871275767e-5"
"883","1880|F|Judy|5|5.122740871275767e-5"
"884","1880|F|Junie|5|5.122740871275767e-5"
"885","1880|F|Lavonia|5|5.122740871275767e-5"
"886","1880|F|Lella|5|5.122740871275767e-5"
"887","1880|F|Lemma|5|5.122740871275767e-5"
"888","1880|F|Letty|5|5.122740871275767e-5"
"889","1880|F|Linna|5|5.122740871275767e-5"
"890","1880|F|Littie|5|5.122740871275767e-5"
"891","1880|F|Lollie|5|5.122740871275767e-5"
"892","1880|F|Lorene|5|5.122740871275767e-5"
"893","1880|F|Louis|5|5.122740871275767e-5"
"894","1880|F|Love|5|5.122740871275767e-5"
"895","1880|F|Lovisa|5|5.122740871275767e-5"
"896","1880|F|Lucina|5|5.122740871275767e-5"
"897","1880|F|Lynn|5|5.122740871275767e-5"
"898","1880|F|Madora|5|5.122740871275767e-5"
"899","1880|F|Mahalia|5|5.122740871275767e-5"
"900","1880|F|Manervia|5|5.122740871275767e-5"
"901","1880|F|Manuela|5|5.122740871275767e-5"
"902","1880|F|Margarett|5|5.122740871275767e-5"
"903","1880|F|Margaretta|5|5.122740871275767e-5"
"904","1880|F|Margarita|5|5.122740871275767e-5"
"905","1880|F|Marilla|5|5.122740871275767e-5"
"906","1880|F|Mignon|5|5.122740871275767e-5"
"907","1880|F|Mozella|5|5.122740871275767e-5"
"908","1880|F|Natalie|5|5.122740871275767e-5"
"909","1880|F|Nelia|5|5.122740871275767e-5"
"910","1880|F|Nolie|5|5.122740871275767e-5"
"911","1880|F|Omie|5|5.122740871275767e-5"
"912","1880|F|Opal|5|5.122740871275767e-5"
"913","1880|F|Ossie|5|5.122740871275767e-5"
"914","1880|F|Ottie|5|5.122740871275767e-5"
"915","1880|F|Ottilia|5|5.122740871275767e-5"
"916","1880|F|Parthenia|5|5.122740871275767e-5"
"917","1880|F|Penelope|5|5.122740871275767e-5"
"918","1880|F|Pinkey|5|5.122740871275767e-5"
"919","1880|F|Pollie|5|5.122740871275767e-5"
"920","1880|F|Rennie|5|5.122740871275767e-5"
"921","1880|F|Reta|5|5.122740871275767e-5"
"922","1880|F|Roena|5|5.122740871275767e-5"
"923","1880|F|Rosalee|5|5.122740871275767e-5"
"924","1880|F|Roseanna|5|5.122740871275767e-5"
"925","1880|F|Ruthie|5|5.122740871275767e-5"
"926","1880|F|Sabra|5|5.122740871275767e-5"
"927","1880|F|Sannie|5|5.122740871275767e-5"
"928","1880|F|Selena|5|5.122740871275767e-5"
"929","1880|F|Sibyl|5|5.122740871275767e-5"
"930","1880|F|Tella|5|5.122740871275767e-5"
"931","1880|F|Tempie|5|5.122740871275767e-5"
"932","1880|F|Tennessee|5|5.122740871275767e-5"
"933","1880|F|Teressa|5|5.122740871275767e-5"
"934","1880|F|Texas|5|5.122740871275767e-5"
"935","1880|F|Theda|5|5.122740871275767e-5"
"936","1880|F|Thelma|5|5.122740871275767e-5"
"937","1880|F|Thursa|5|5.122740871275767e-5"
"938","1880|F|Ula|5|5.122740871275767e-5"
"939","1880|F|Vannie|5|5.122740871275767e-5"
"940","1880|F|Verona|5|5.122740871275767e-5"
"941","1880|F|Vertie|5|5.122740871275767e-5"
"942","1880|F|Wilma|5|5.122740871275767e-5"
"943","1880|M|John|9655|0.08154629684372335"
"944","1880|M|William|9531|0.08049899070093497"
"945","1880|M|James|5927|0.05005954442182789"
"946","1880|M|Charles|5348|0.045169300416388655"
"947","1880|M|George|5126|0.04329428458010625"
"948","1880|M|Frank|3242|0.027381988023547497"
"949","1880|M|Joseph|2632|0.02222991748241117"
"950","1880|M|Thomas|2534|0.021402207788917136"
"951","1880|M|Henry|2444|0.020642066233667513"
"952","1880|M|Robert|2415|0.020397131732531524"
"953","1880|M|Edward|2364|0.019966384851223404"
"954","1880|M|Harry|2152|0.018175829187746517"
"955","1880|M|Walter|1755|0.01482276032736763"
"956","1880|M|Arthur|1599|0.013505181631601618"
"957","1880|M|Fred|1569|0.013251801113185078"
"958","1880|M|Albert|1493|0.012609903799863174"
"959","1880|M|Samuel|1024|0.008648721695284588"
"960","1880|M|David|869|0.007339589016799129"
"961","1880|M|Louis|828|0.006993302308296523"
"962","1880|M|Joe|731|0.006174038632083041"
"963","1880|M|Charlie|730|0.00616559261480249"
"964","1880|M|Clarence|730|0.00616559261480249"
"965","1880|M|Richard|728|0.006148700580241387"
"966","1880|M|Andrew|644|0.005439235128675073"
"967","1880|M|Daniel|643|0.005430789111394522"
"968","1880|M|Ernest|615|0.005194300627539084"
"969","1880|M|Will|588|0.004966258160964197"
"970","1880|M|Jesse|569|0.004805783832633722"
"971","1880|M|Oscar|544|0.004594633400619937"
"972","1880|M|Lewis|517|0.004366590934045051"
"973","1880|M|Peter|496|0.004189224571153473"
"974","1880|M|Benjamin|490|0.004138548467470165"
"975","1880|M|Frederick|483|0.004079426346506305"
"976","1880|M|Willie|476|0.0040203042255424455"
"977","1880|M|Alfred|469|0.003961182104578586"
"978","1880|M|Sam|457|0.0038598298972119696"
"979","1880|M|Roy|440|0.0037162476034425965"
"980","1880|M|Herbert|424|0.003581111326953775"
"981","1880|M|Jacob|404|0.003412190981342748"
"982","1880|M|Tom|399|0.003369960894939991"
"983","1880|M|Elmer|373|0.003150364445645656"
"984","1880|M|Carl|372|0.0031419184283651043"
"985","1880|M|Lee|361|0.0030490122382790395"
